distance,elevation,terrain,dangerous,risk
150,1750,dirt,1,218
61,1000,sand,1,146
199,1800,rocky,0,248
76,900,rocky,0,120
41,950,sand,1,125
197,150,dirt,1,257
151,650,sand,0,184
93,1050,rocky,1,188
88,1850,paved,0,97
104,1950,sand,1,193
97,1600,sand,0,135
3,400,rocky,0,45
1,2000,rocky,1,101
186,2000,paved,1,246
153,250,dirt,1,214
32,1550,dirt,1,99
133,1250,dirt,0,149
158,900,paved,0,162
97,50,rocky,1,187
112,1750,sand,1,200
27,350,paved,0,28
134,200,rocky,0,175
69,950,dirt,0,83
101,950,rocky,0,145
192,1000,paved,0,197
135,0,paved,0,135
119,250,paved,1,170
52,1150,rocky,0,97
4,1350,paved,0,10
185,1000,sand,0,220
42,100,dirt,0,52
137,150,dirt,1,197
132,1000,sand,1,217
123,250,paved,1,174
57,400,sand,1,139
43,850,paved,0,47
66,1500,paved,0,73
139,750,dirt,0,152
67,800,rocky,1,161
140,1750,dirt,1,208
49,700,paved,0,52
176,1700,paved,1,234
56,1300,sand,1,142
87,1250,rocky,0,133
181,1350,dirt,1,247
149,550,dirt,1,211
118,350,sand,1,199
25,1050,rocky,1,120
67,0,rocky,0,107
194,900,rocky,0,238
137,800,paved,1,191
41,1050,rocky,1,136
176,1600,dirt,0,194
1,1300,sand,0,37
7,900,paved,0,11
110,0,dirt,1,170
82,150,rocky,1,172
173,1500,rocky,0,220
106,0,dirt,1,166
115,100,rocky,0,155
50,1600,dirt,0,68
77,1900,rocky,1,176
103,1600,rocky,1,201
122,700,rocky,1,215
199,950,paved,1,253
153,1650,paved,1,211
130,1150,dirt,0,145
67,100,sand,0,97
118,150,sand,1,198
173,1300,paved,1,229
20,100,paved,1,70
105,300,dirt,1,166
32,1550,sand,1,119
89,150,paved,0,89
59,200,paved,1,110
69,1950,rocky,1,168
181,1500,paved,1,238
103,900,paved,0,107
23,1150,dirt,1,88
112,500,paved,1,164
199,1350,sand,0,235
159,2000,dirt,1,229
104,1500,sand,0,141
101,200,dirt,1,162
143,1150,paved,1,198
30,1750,sand,1,118
49,1800,rocky,0,98
173,1350,paved,1,229
88,450,dirt,0,100
55,1450,rocky,1,152
159,750,rocky,1,252
182,750,dirt,0,195
65,1800,sand,0,104
182,1400,dirt,0,199
194,1500,dirt,0,211
73,1900,rocky,0,122
144,250,sand,1,225
138,550,sand,1,220
79,1150,rocky,0,124
125,450,rocky,0,167
40,1200,sand,1,126
10,1100,sand,0,45
102,700,sand,1,185
84,1450,paved,0,91
175,100,sand,1,255
62,150,dirt,0,72
153,250,dirt,1,214
183,1850,paved,0,192
45,2000,paved,0,55
48,50,rocky,1,138
57,1250,dirt,1,123
91,2000,dirt,1,161
22,1950,sand,0,61
121,950,sand,0,155
77,1100,sand,1,162
119,250,paved,0,120
96,1150,paved,0,101
93,250,dirt,1,154
180,900,rocky,0,224
129,1800,sand,0,168
26,400,dirt,0,38
46,250,rocky,0,87
121,1450,paved,0,128
92,750,dirt,1,155
128,50,rocky,1,218
119,100,paved,1,169
123,1650,sand,0,161
175,1900,rocky,1,274
12,1050,paved,1,67
149,600,paved,1,202
53,400,sand,0,85
43,1050,sand,1,128
15,1100,sand,0,50
185,900,dirt,0,199
58,1100,dirt,0,73
89,1250,rocky,0,135
50,650,rocky,1,143
158,650,rocky,1,251
120,1200,dirt,0,136
40,1150,sand,0,75
49,1700,dirt,1,117
84,1000,dirt,0,99
152,1000,rocky,0,197
56,1800,dirt,1,125
74,650,dirt,0,87
126,300,sand,1,207
70,1000,rocky,1,165
91,1150,paved,1,146
110,1800,rocky,0,159
92,0,rocky,1,182
31,0,rocky,0,71
174,1150,paved,1,229
101,1900,sand,0,140
151,900,rocky,1,245
155,1350,dirt,0,171
187,2000,sand,1,277
78,350,sand,0,109
30,1600,dirt,0,48
56,650,dirt,0,69
157,1650,sand,1,245
107,1650,sand,0,145
188,1450,rocky,0,235
61,1050,paved,1,116
127,1250,rocky,1,223
57,1700,rocky,1,155
144,1150,sand,1,229
109,1000,rocky,0,154
34,1200,rocky,0,80
76,850,rocky,0,120
94,550,dirt,1,156
118,200,rocky,0,159
117,1650,dirt,1,185
142,900,sand,1,226
67,1050,dirt,1,132
93,250,sand,0,124
140,800,sand,1,224
56,750,paved,0,59
185,1800,dirt,0,204
84,1150,dirt,1,149
84,750,rocky,0,127
133,450,sand,1,215
150,550,rocky,0,192
154,1100,dirt,0,169
169,0,sand,0,199
148,1450,dirt,1,215
123,400,dirt,1,185
122,650,paved,0,125
112,150,sand,0,142
133,1900,sand,0,172
39,500,paved,1,91
3,1400,paved,1,60
39,2000,dirt,0,59
140,1900,sand,1,229
101,1750,sand,1,189
97,1200,sand,0,133
170,800,rocky,1,264
141,1700,rocky,1,239
32,800,paved,1,86
153,150,paved,0,153
78,1750,paved,0,86
34,800,dirt,0,48
181,750,sand,0,214
55,1600,sand,1,143
73,1700,paved,1,131
71,1300,sand,0,107
182,400,paved,1,234
81,650,sand,1,164
177,750,sand,1,260
144,600,sand,0,177
61,1150,sand,0,96
200,250,dirt,1,261
124,1500,sand,1,211
110,350,sand,1,191
83,950,dirt,0,97
9,2000,sand,1,99
7,750,sand,0,40
54,750,paved,1,107
10,1550,dirt,1,77
13,1750,rocky,0,61
199,1050,dirt,1,264
29,50,dirt,0,39
198,400,rocky,0,240
100,600,sand,1,183
179,1250,dirt,1,245
173,900,paved,0,177
37,1650,dirt,1,105
44,350,paved,1,95
131,50,paved,1,181
122,1950,rocky,1,221
11,1500,paved,0,18
57,1800,sand,1,146
28,1700,paved,0,36
179,600,sand,1,262
72,700,rocky,1,165
144,1250,sand,1,230
103,400,rocky,1,195
42,100,dirt,1,102
185,1700,sand,0,223
6,1850,sand,0,45
87,1650,sand,1,175
40,750,rocky,1,133
188,500,rocky,1,280
15,950,rocky,0,59
193,0,dirt,0,203
143,1300,dirt,0,159
18,1750,dirt,1,86
181,950,paved,1,235
128,1600,dirt,1,196
85,1150,paved,0,90
107,100,sand,0,137
86,2000,paved,1,146
33,1950,rocky,1,132
65,750,rocky,1,158
15,300,paved,0,16
37,1000,rocky,1,132
164,1700,paved,0,172
104,900,paved,1,158
120,450,rocky,0,162
196,1550,paved,1,253
154,950,dirt,1,218
13,950,sand,0,47
78,1500,dirt,1,145
72,800,rocky,0,116
10,250,dirt,0,21
46,1350,dirt,0,62
21,300,rocky,0,62
153,700,rocky,1,246
71,1600,dirt,0,89
144,200,sand,0,175
147,1900,rocky,0,196
5,1150,rocky,0,50
122,850,dirt,1,186
139,350,sand,0,170
68,0,rocky,1,158
52,1450,dirt,0,69
76,1750,sand,0,114
84,100,rocky,0,124
50,1300,paved,0,56
153,1650,paved,1,211
119,350,sand,0,150
164,450,paved,0,166
5,1650,sand,1,93
17,150,paved,0,17
146,0,sand,0,176
169,350,paved,0,170
106,1800,sand,0,145
157,550,paved,0,159
158,300,rocky,0,199
99,350,dirt,0,110
108,450,sand,1,190
25,600,sand,1,108
68,600,dirt,1,131
103,1700,sand,1,191
74,0,paved,1,124
63,250,paved,1,114
198,1550,sand,0,235
83,1050,rocky,0,128
32,1200,sand,0,68
162,1750,dirt,1,230
32,1550,rocky,1,129
64,850,paved,0,68
164,250,paved,1,215
53,700,dirt,1,116
182,1900,dirt,1,251
11,950,rocky,0,55
124,200,rocky,1,215
198,0,dirt,1,258
50,750,dirt,0,63
193,250,dirt,1,254
39,450,sand,1,121
6,2000,dirt,1,76
71,600,dirt,1,134
74,1550,rocky,1,171
179,1300,dirt,0,195
92,850,paved,0,96
17,100,dirt,0,27
169,400,paved,0,171
46,1500,sand,1,133
93,600,paved,0,96
117,450,rocky,1,209
79,550,paved,1,131
182,300,rocky,1,273
80,1650,dirt,0,98
7,1800,sand,1,96
139,1300,rocky,0,185
105,400,dirt,1,167
111,1650,sand,0,149
137,1700,rocky,0,185
149,950,paved,0,153
154,250,sand,1,235
53,200,sand,1,134
198,1350,paved,0,204
65,1350,rocky,0,111
171,1450,paved,0,178
73,1350,dirt,1,139
92,1200,rocky,0,138
53,1650,sand,0,91
98,1700,rocky,1,196
92,200,rocky,1,183
69,1500,rocky,1,166
70,1650,paved,0,78
34,1150,dirt,0,49
196,0,dirt,1,256
197,500,rocky,0,239
72,1050,rocky,1,167
162,150,paved,1,212
163,1150,dirt,1,228
60,1950,sand,0,99
115,1750,sand,1,203
134,450,sand,0,166
158,900,dirt,1,222
32,1600,dirt,0,50
165,1950,dirt,0,184
166,1000,paved,0,171
156,750,paved,0,159
111,950,paved,1,165
49,650,rocky,1,142
85,450,dirt,1,147
162,300,rocky,0,203
107,600,sand,0,140
91,400,sand,1,173
55,1500,sand,1,142
120,500,sand,1,202
81,1400,sand,0,118
24,1600,dirt,0,42
134,950,paved,0,138
60,1350,rocky,0,106
58,1900,rocky,1,157
130,450,paved,0,132
45,550,dirt,0,57
19,600,dirt,0,32
200,1500,rocky,0,247
93,1000,paved,1,148
102,1850,paved,0,111
39,350,rocky,0,80
17,1000,rocky,0,62
180,900,dirt,1,244
41,1500,dirt,0,58
154,2000,dirt,1,224
92,50,paved,1,142
129,1200,sand,1,215
43,100,paved,1,93
12,1050,sand,0,47
122,550,dirt,1,184
97,1000,paved,0,102
23,1250,sand,0,59
86,200,paved,1,137
200,450,dirt,1,262
14,1350,dirt,1,80
126,1200,sand,1,212
150,1250,dirt,1,216
39,200,paved,0,40
61,800,dirt,1,125
136,300,dirt,1,197
32,150,rocky,1,122
47,1200,rocky,0,93
197,1450,sand,0,234
16,150,sand,0,46
119,550,dirt,1,181
142,250,rocky,0,183
102,2000,sand,0,142
90,500,dirt,1,152
175,250,rocky,1,266
163,1950,rocky,1,262
23,1650,rocky,0,71
17,1200,sand,1,103
18,800,paved,0,22
11,750,paved,1,64
115,1250,sand,0,151
116,850,dirt,0,130
75,250,paved,0,76
53,1850,rocky,1,152
167,1700,paved,0,175
196,1450,paved,1,253
108,1950,sand,0,147
164,800,sand,1,248
157,0,sand,1,237
116,800,sand,1,200
61,1000,dirt,0,76
159,550,paved,0,161
97,1050,dirt,1,162
139,550,rocky,0,181
140,1200,dirt,1,206
126,1100,sand,1,211
156,0,rocky,1,246
103,100,dirt,1,163
102,450,dirt,0,114
197,1700,paved,0,205
101,800,dirt,0,115
137,750,dirt,0,150
103,300,paved,0,104
131,1500,rocky,1,228
140,1750,paved,1,198
67,300,rocky,1,158
43,850,rocky,0,87
68,600,rocky,1,161
13,1400,rocky,1,110
42,1650,rocky,0,90
59,0,paved,1,109
39,750,sand,0,72
168,1750,dirt,1,236
30,500,dirt,0,42
122,1400,paved,1,179
19,950,rocky,0,63
22,50,paved,1,72
190,950,rocky,1,284
126,1550,rocky,1,223
82,1500,dirt,0,99
78,1200,paved,0,84
130,550,sand,1,212
31,1150,dirt,1,96
46,600,sand,1,129
151,1650,rocky,0,199
156,500,paved,0,158
116,300,sand,1,197
75,1100,dirt,1,140
77,400,paved,0,79
26,500,sand,0,58
169,250,sand,1,250
140,1250,rocky,1,236
191,1350,rocky,1,287
116,1050,sand,1,201
110,700,dirt,1,173
105,50,rocky,1,195
77,1200,dirt,1,143
125,0,rocky,1,215
124,1900,sand,0,163
140,1600,dirt,0,158
173,1450,dirt,1,240
193,400,paved,0,195
97,1650,paved,1,155
86,1750,rocky,0,134
136,100,sand,1,216
164,100,dirt,0,174
108,1700,rocky,1,206
150,0,rocky,0,190
167,1400,rocky,1,264
188,1800,sand,1,277
142,350,sand,0,173
80,1300,dirt,0,96
71,1000,dirt,1,136
165,750,dirt,0,178
25,500,dirt,1,87
60,350,paved,0,61
116,250,rocky,0,157
35,800,paved,0,39
108,1450,paved,1,165
27,1550,dirt,1,94
187,1650,paved,0,195
75,100,dirt,0,85
46,250,paved,0,47
189,1100,paved,1,244
159,0,sand,0,189
13,1500,paved,1,70
81,1850,paved,1,140
14,1000,dirt,0,29
105,350,paved,1,156
65,1850,sand,0,104
98,1500,paved,0,105
51,950,paved,1,105
102,1050,dirt,1,167
45,1250,dirt,1,111
28,0,dirt,1,88
100,1200,dirt,1,166
141,700,rocky,1,234
12,250,rocky,1,103
175,500,dirt,1,237
134,1300,rocky,0,180
100,350,sand,0,131
188,1600,sand,1,276
76,100,dirt,0,86
57,0,paved,1,107
25,2000,sand,0,65
23,1700,rocky,1,121
16,1600,dirt,0,34
132,1700,sand,1,220
162,450,paved,0,164
32,1350,dirt,1,98
60,1550,paved,1,117
133,300,rocky,1,224
111,1450,rocky,0,158
122,550,rocky,0,164
133,1850,sand,1,222
136,1150,sand,0,171
80,1800,sand,1,169
69,2000,rocky,1,169
35,650,sand,1,118
5,800,rocky,1,99
183,2000,sand,1,273
36,2000,rocky,1,136
158,700,paved,1,211
167,1700,sand,1,255
104,450,dirt,1,166
50,1550,paved,1,107
183,1500,dirt,1,250
96,1600,dirt,0,114
181,550,dirt,1,243
43,800,sand,0,77
160,1550,dirt,0,177
69,1600,dirt,1,137
9,450,dirt,1,71
143,1200,paved,0,149
59,600,rocky,0,102
130,850,rocky,1,224
85,1150,dirt,0,100
182,700,rocky,1,275
26,50,dirt,1,86
178,250,dirt,1,239
123,50,paved,1,173
190,1750,dirt,0,208
39,1250,dirt,1,105
153,800,paved,0,157
156,1400,paved,1,213
163,50,rocky,0,203
173,150,paved,0,173
128,500,rocky,1,220
67,900,sand,0,101
20,2000,sand,0,60
148,50,sand,0,178
120,1250,sand,1,206
89,100,sand,1,169
65,250,paved,0,66
41,350,dirt,1,102
12,150,sand,1,92
158,1700,paved,1,216
99,1000,dirt,1,164
185,700,sand,0,218
120,750,sand,0,153
103,550,sand,0,135
85,1500,paved,0,92
147,650,paved,0,150
46,100,sand,1,126
41,50,sand,0,71
177,0,sand,0,207
153,1650,paved,1,211
92,300,sand,0,123
94,1750,rocky,1,192
61,1700,sand,1,149
168,350,paved,1,219
118,1150,rocky,0,163
171,1450,rocky,0,218
124,2000,dirt,1,194
200,2000,rocky,0,250
39,150,sand,0,69
55,50,rocky,0,95
34,1350,sand,0,70
106,1650,dirt,1,174
69,100,paved,1,119
81,650,sand,1,164
21,150,sand,0,51
196,650,dirt,1,259
103,750,paved,0,106
34,0,dirt,0,44
50,350,sand,1,131
131,1750,sand,1,219
8,2000,rocky,1,108
86,850,sand,0,120
162,1500,paved,0,169
198,1150,sand,0,233
98,250,sand,0,129
113,950,sand,1,197
199,1550,rocky,1,296
161,250,rocky,1,252
146,850,paved,1,200
19,1500,rocky,0,66
162,1200,rocky,1,258
121,1100,sand,0,156
147,900,sand,1,231
168,1750,paved,0,176
173,1900,dirt,1,242
197,200,paved,0,198
44,1650,rocky,0,92
91,950,sand,0,125
33,1150,paved,0,38
89,1650,dirt,0,107
109,650,dirt,0,122
102,1900,sand,1,191
22,1750,paved,0,30
20,450,dirt,0,32
79,600,rocky,1,172
138,2000,sand,0,178
57,600,rocky,1,150
12,250,rocky,1,103
89,600,dirt,0,102
186,1800,rocky,0,235
173,900,sand,0,207
184,1700,sand,0,222
58,1600,dirt,0,76
115,500,sand,1,197
4,1450,paved,1,61
39,200,paved,0,40
75,250,rocky,0,116
26,1450,rocky,1,123
91,650,sand,0,124
75,400,sand,0,107
126,1050,rocky,1,221
7,350,sand,0,38
60,1000,paved,0,65
180,550,paved,0,182
23,150,paved,0,23
161,650,sand,1,244
58,750,sand,0,91
134,50,dirt,1,194
7,1050,rocky,1,102
137,850,sand,0,171
146,250,rocky,0,187
92,1950,dirt,0,111
197,500,sand,1,279
71,1100,paved,1,126
42,1000,sand,0,77
18,250,paved,1,69
92,1000,dirt,0,107
193,1950,dirt,1,262
88,1500,paved,1,145
115,450,sand,0,147
54,1450,sand,0,91
187,1400,dirt,0,204
51,1650,sand,1,139
148,400,dirt,0,160
135,2000,sand,1,225
152,800,dirt,1,216
118,900,rocky,1,212
71,250,dirt,0,82
16,1200,sand,1,102
187,1500,sand,0,224
26,300,paved,0,27
185,1250,rocky,0,231
63,1850,rocky,1,162
161,100,dirt,1,221
119,1700,sand,1,207
176,1000,dirt,0,191
23,350,rocky,1,114
102,250,rocky,0,143
165,1250,sand,0,201
91,1050,sand,0,126
140,1400,sand,0,177
22,1200,sand,1,108
191,450,sand,0,223
128,1850,paved,0,137
140,1350,dirt,0,156
149,1700,dirt,0,167
143,650,rocky,0,186
48,500,paved,1,100
72,450,paved,1,124
86,1500,rocky,0,133
73,1850,rocky,1,172
155,500,paved,1,207
132,450,dirt,0,144
108,850,sand,0,142
143,1150,sand,0,178
25,1450,rocky,0,72
79,1600,rocky,0,127
21,950,paved,1,75
129,1000,sand,0,164
108,100,paved,0,108
2,750,dirt,1,65
98,1000,rocky,1,193
48,350,rocky,1,139
65,200,sand,1,146
88,450,rocky,1,180
154,700,paved,0,157
68,1500,paved,0,75
74,1800,sand,0,113
173,800,paved,1,227
37,1900,sand,0,76
137,750,sand,1,220
90,600,sand,0,123
122,1850,dirt,0,141
30,600,paved,0,33
112,350,dirt,1,173
181,1350,rocky,1,277
50,1100,sand,1,135
44,250,sand,0,75
146,750,dirt,0,159
110,1700,sand,1,198
184,250,dirt,1,245
125,1100,rocky,1,220
30,1400,dirt,0,47
31,100,sand,1,111
103,2000,sand,0,143
158,1650,rocky,0,206
67,650,paved,0,70
104,800,dirt,1,168
154,700,paved,0,157
137,1450,dirt,0,154
13,1800,paved,1,72
68,250,paved,1,119
10,300,paved,1,61
166,1450,dirt,1,233
13,100,paved,0,13
188,1050,sand,0,223
59,1800,paved,1,118
10,1650,dirt,1,78
122,600,dirt,0,135
171,1550,sand,1,258
54,650,dirt,0,67
154,350,dirt,0,165
120,600,paved,0,123
156,2000,paved,0,166
64,200,sand,0,95
64,1750,sand,0,102
46,350,dirt,1,107
56,50,dirt,1,116
117,450,rocky,0,159
28,1300,sand,1,114
129,1100,dirt,1,194
120,700,rocky,0,163
116,550,dirt,0,128
31,1500,sand,1,118
66,1150,rocky,1,161
3,1600,rocky,0,51
198,400,sand,0,230
106,1950,paved,1,165
47,100,dirt,0,57
192,2000,dirt,1,262
64,1150,sand,1,149
163,1400,sand,1,250
63,800,sand,0,97
32,1950,paved,0,41
167,1800,dirt,0,186
34,1600,rocky,0,82
37,900,sand,0,71
127,400,dirt,0,139
190,1750,dirt,0,208
64,0,sand,1,144
60,100,paved,1,110
69,350,paved,0,70
127,1000,paved,0,132
25,0,paved,0,25
137,650,sand,0,170
98,1300,sand,0,134
148,550,sand,0,180
59,1850,rocky,1,158
131,150,rocky,1,221
46,1750,sand,1,134
106,450,sand,0,138
51,1050,paved,0,56
128,650,paved,1,181
128,1750,sand,1,216
78,950,rocky,1,172
119,0,dirt,0,129
127,400,sand,0,159
119,1950,rocky,0,168
24,1650,rocky,0,72
193,500,paved,1,245
147,850,paved,1,201
49,500,rocky,0,91
174,850,dirt,0,188
133,1900,sand,0,172
34,1050,paved,1,89
61,0,paved,0,61
57,1550,dirt,1,124
143,1300,sand,0,179
151,1750,dirt,0,169
189,1850,rocky,1,288
198,1400,dirt,0,215
200,1850,rocky,1,299
114,650,sand,1,197
81,1200,sand,1,167
10,1550,paved,1,67
168,600,dirt,0,181
164,2000,paved,1,224
81,1750,paved,0,89
84,650,sand,1,167
29,750,rocky,1,122
11,750,rocky,1,104
16,600,sand,0,49
113,350,paved,1,164
45,500,paved,0,47
21,1050,paved,0,26
77,300,dirt,0,88
63,200,rocky,1,154
42,1850,dirt,0,61
173,1750,sand,1,261
144,450,dirt,1,206
108,1300,sand,0,144
109,300,rocky,1,200
89,0,paved,0,89
78,50,paved,0,78
21,1050,dirt,0,36
54,350,dirt,1,115
183,1700,rocky,0,231
148,700,paved,0,151
6,1500,dirt,1,73
70,700,dirt,1,133
80,1400,rocky,0,127
177,1500,sand,0,214
37,450,paved,0,39
39,1000,dirt,0,54
94,50,paved,0,94
73,1000,sand,0,108
158,600,rocky,0,201
66,1350,dirt,1,132
61,400,dirt,1,123
102,1900,paved,1,161
3,400,rocky,1,95
30,850,rocky,0,74
6,400,sand,1,88
44,850,sand,1,128
171,300,dirt,0,182
18,1050,dirt,0,33
133,1050,dirt,1,198
114,350,dirt,0,125
15,1300,rocky,1,111
50,850,rocky,1,144
112,550,dirt,1,174
56,1550,paved,1,113
158,1500,sand,1,245
75,1150,paved,1,130
114,1950,sand,0,153
173,1450,sand,0,210
125,250,paved,1,176
44,1050,sand,0,79
108,650,sand,0,141
131,1750,sand,1,219
111,1650,rocky,1,209
121,900,sand,1,205
145,300,paved,1,196
114,200,dirt,1,175
47,1750,dirt,1,115
22,150,rocky,1,112
194,700,rocky,1,287
66,450,paved,0,68
57,2000,rocky,1,157
78,1600,paved,1,136
194,1200,sand,0,230
109,1250,sand,0,145
78,200,sand,0,109
40,2000,paved,0,50
172,1350,rocky,0,218
170,300,paved,1,221
142,1350,sand,1,228
10,1550,rocky,0,57
61,1500,dirt,0,78
47,450,sand,0,79
111,800,sand,0,145
13,850,sand,0,47
44,900,rocky,1,138
106,250,dirt,0,117
187,1550,dirt,1,254
199,0,sand,0,229
105,600,sand,0,138
36,1050,dirt,1,101
104,200,rocky,1,195
74,1300,sand,1,160
200,1800,rocky,1,299
99,250,dirt,1,160
143,1600,dirt,1,211
171,1350,dirt,1,237
195,600,sand,1,278
154,400,rocky,1,246
31,400,paved,0,33
189,1500,rocky,0,236
16,1150,dirt,1,81
124,800,rocky,0,168
74,1900,sand,1,163
37,250,paved,0,38
19,1700,sand,0,57
98,1250,dirt,1,164
74,1900,rocky,0,123
42,300,dirt,1,103
107,300,paved,0,108
146,1100,rocky,1,241
108,750,rocky,0,151
63,1400,paved,0,70
185,1000,sand,0,220
60,1550,paved,1,117
74,0,sand,0,104
118,1100,paved,0,123
165,350,dirt,0,176
135,1150,dirt,1,200
198,550,dirt,1,260
160,1850,paved,0,169
104,150,dirt,1,164
152,1250,sand,1,238
110,1550,rocky,1,207
89,500,sand,1,171
102,650,dirt,1,165
158,800,dirt,0,172
85,1100,sand,1,170
28,1350,dirt,0,44
33,1850,dirt,1,102
73,300,dirt,0,84
199,1000,sand,0,234
78,1350,paved,0,84
148,1650,rocky,1,246
147,500,sand,1,229
188,900,sand,0,222
123,200,sand,0,154
187,750,rocky,0,230
10,850,sand,1,94
51,1900,dirt,1,120
136,1150,sand,0,171
55,1700,rocky,1,153
121,850,rocky,0,165
175,1450,paved,1,232
80,2000,dirt,0,100
88,400,rocky,1,180
77,1850,dirt,1,146
168,1450,sand,1,255
91,1550,rocky,0,138
38,350,rocky,1,129
198,1250,rocky,1,294
103,50,paved,0,103
177,950,rocky,0,221
78,2000,sand,1,168
5,600,sand,0,38
105,1300,rocky,1,201
16,350,paved,1,67
95,1550,rocky,0,142
75,50,paved,1,125
135,1000,dirt,1,200
9,600,rocky,0,52
160,600,rocky,0,203
46,450,rocky,0,88
28,600,paved,0,31
184,100,dirt,1,244
117,450,rocky,1,209
112,950,dirt,1,176
158,1300,sand,1,244
117,800,sand,1,201
12,1050,paved,1,67
194,1000,paved,1,249
45,300,dirt,1,106
112,0,sand,0,142
79,1250,rocky,1,175
72,1000,rocky,1,167
94,200,dirt,0,105
32,400,dirt,1,94
139,700,dirt,1,202
187,1800,rocky,1,286
128,1600,rocky,0,176
43,1150,dirt,0,58
118,200,sand,0,149
36,1500,sand,0,73
36,500,sand,1,118
124,300,paved,1,175
7,1200,sand,1,93
116,1700,sand,1,204
50,750,dirt,1,113
123,950,sand,1,207
96,1350,rocky,1,192
70,1150,paved,1,125
106,1650,sand,1,194
17,1850,dirt,1,86
129,100,sand,1,209
88,450,sand,1,170
91,550,dirt,1,153
62,100,sand,0,92
25,800,dirt,1,89
127,1800,sand,0,166
62,1750,paved,0,70
46,950,dirt,1,110
3,350,sand,0,34
128,600,paved,0,131
3,1900,dirt,0,22
61,200,rocky,0,102
66,1800,dirt,0,85
113,500,rocky,1,205
113,1950,dirt,1,182
56,600,dirt,1,119
153,1100,rocky,0,198
90,800,dirt,0,104
141,1050,sand,1,226
6,200,dirt,0,17
179,600,sand,1,262
192,750,paved,0,195
45,1100,sand,1,130
38,1600,dirt,0,56
84,2000,sand,1,174
82,400,paved,1,134
35,100,dirt,1,95
82,1850,paved,0,91
41,300,paved,1,92
83,1800,sand,1,172
44,1800,paved,0,53
189,950,dirt,0,203
66,450,rocky,1,158
137,600,dirt,1,200
130,1850,dirt,0,149
23,1600,dirt,0,41
24,200,sand,0,55
160,150,dirt,1,220
109,1250,sand,1,195
41,550,sand,0,73
114,950,paved,1,168
29,500,rocky,1,121
55,1400,rocky,1,152
137,500,dirt,0,149
117,1350,sand,0,153
36,1450,rocky,0,83
199,1850,dirt,0,218
80,1800,sand,0,119
102,100,sand,1,182
75,550,dirt,0,87
20,250,dirt,1,81
47,300,dirt,0,58
158,2000,paved,1,218
46,1000,paved,0,51
127,0,rocky,0,167
19,1450,rocky,1,116
145,1050,dirt,0,160
170,950,rocky,1,264
111,1900,sand,1,200
190,900,paved,1,244
188,900,dirt,1,252
39,1100,dirt,1,104
200,1200,paved,0,206
111,1350,rocky,0,157
185,350,dirt,0,196
129,1100,dirt,0,144
143,1400,sand,0,180
14,1150,rocky,1,109
103,1800,sand,0,142
13,600,paved,1,66
49,250,paved,1,100
171,1400,paved,1,228
41,250,sand,1,122
119,1400,paved,1,176
80,450,dirt,0,92
181,1300,sand,0,217
39,450,rocky,0,81
68,1800,paved,0,77
138,650,paved,0,141
64,1600,sand,0,102
19,1650,rocky,0,67
70,1600,paved,0,78
19,0,rocky,1,109
156,1900,sand,1,245
125,850,paved,1,179
1,700,rocky,0,44
105,1350,sand,1,191
188,150,sand,0,218
174,700,sand,1,257
115,1600,sand,1,203
42,850,sand,1,126
